Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-01244,2024-07-16,CUST-1131,Elizabeth Kelley,Corporate,Central,Furniture,Furnishings,Office Partition,105665.0,12,0.2,8402.46
ORD-01299,2024-07-17,CUST-1196,Allen Rosales,Consumer,Central,Furniture,Chairs,Folding Chair,8465.92,1,0,2062.52
ORD-00532,2024-07-18,CUST-1254,Barbara Dudley,Consumer,North,Furniture,Tables,Study Table,23377.24,5,0.05,3629.65
ORD-00803,2024-07-18,CUST-1021,Margaret Hawkins DDS,Consumer,South,Technology,Phones,Smartphone X200,207922.18,8,0,13508.83
ORD-01259,2024-07-18,CUST-1119,Victor Baker,Home Office,North,Furniture,Bookcases,Corner Bookcase,167926.32,12,0.2,-21212.97
ORD-01446,2024-07-18,CUST-1098,Deborah Figueroa,Corporate,South,Furniture,Furnishings,Desk Lamp,93029.52,7,0,11788.51
ORD-00737,2024-07-19,CUST-1284,Shelia Wallace,Consumer,East,Office Supplies,Fasteners,Push Pins Pack,7787.13,4,0.2,1700.33
ORD-01516,2024-07-19,CUST-1094,Christina Walters,Home Office,South,Furniture,Bookcases,Corner Bookcase,7778.88,3,0.15,1100.16
ORD-01868,2024-07-19,CUST-1028,Stephanie Ross,Home Office,West,Office Supplies,Binders,Ring Binder Set,3527.26,7,0,570.31
ORD-01915,2024-07-19,CUST-1148,Stephanie Salazar,Home Office,South,Office Supplies,Binders,Ring Binder Set,3708.3,2,0.05,76.65
ORD-01230,2024-07-20,CUST-1270,Patrick Thornton,Consumer,West,Office Supplies,Paper,Printer Paper Bulk,1194.77,1,0.05,198.38
ORD-00716,2024-07-21,CUST-1258,Kathleen Moran,Home Office,Central,Technology,Machines,All-in-One Printer,166317.05,5,0,34938.18
ORD-01718,2024-07-22,CUST-1259,Denise Davenport,Corporate,Central,Technology,Machines,All-in-One Printer,349969.31,8,0.3,-47572.47
ORD-01906,2024-07-22,CUST-1080,Lisa Barnes,Corporate,West,Technology,Accessories,USB-C Hub,110332.15,7,0.3,-11704.41
ORD-01245,2024-07-23,CUST-1046,Philip Cannon,Consumer,Central,Technology,Accessories,USB-C Hub,571305.28,10,0.15,57382.38
ORD-01428,2024-07-23,CUST-1172,Darlene Miller,Corporate,Central,Office Supplies,Supplies,Glue Stick,11949.7,10,0.2,-424.73
ORD-01506,2024-07-23,CUST-1187,Jonathan Peterson,Consumer,North,Technology,Copiers,Desktop Copier,168305.57,8,0.05,49104.87
ORD-01300,2024-07-25,CUST-1111,Richard Rodriguez,Corporate,South,Technology,Accessories,Mechanical Keyboard,10600.87,1,0.05,2154.31
ORD-00576,2024-07-26,CUST-1067,Tracy House,Home Office,Central,Office Supplies,Paper,Printer Paper Bulk,1322.17,4,0.15,308.98
ORD-01573,2024-07-26,CUST-1299,Keith Jennings,Corporate,East,Technology,Accessories,USB-C Hub,341485.85,8,0,113931.41
ORD-01864,2024-07-26,CUST-1270,Patrick Thornton,Consumer,Central,Technology,Machines,All-in-One Printer,82771.52,2,0.15,-455.03
ORD-00534,2024-07-27,CUST-1044,Anthony Humphrey,Corporate,North,Technology,Accessories,USB-C Hub,155632.73,12,0.2,18611.51
ORD-00920,2024-07-27,CUST-1125,Helen Jones,Corporate,Central,Office Supplies,Supplies,Scissors,2453.04,2,0,403.71
ORD-01677,2024-07-28,CUST-1094,Christina Walters,Home Office,East,Technology,Copiers,Desktop Copier,53204.01,2,0.3,-2262.79
ORD-01976,2024-07-28,CUST-1103,Rebecca Valencia,Home Office,South,Furniture,Chairs,Executive Office Chair,20181.1,5,0,3199.79
ORD-00163,2024-07-29,CUST-1290,Briana Murray,Consumer,South,Office Supplies,Art,Sketch Pad,21818.68,11,0,1702.95
ORD-01399,2024-07-29,CUST-1088,Christopher Bass,Home Office,South,Furniture,Bookcases,Corner Bookcase,23384.79,3,0.1,-172.55
ORD-01468,2024-07-29,CUST-1024,Tommy Walter,Consumer,Central,Furniture,Furnishings,Office Partition,95397.81,8,0,28517.22
ORD-01825,2024-07-30,CUST-1242,Matthew Moon,Consumer,East,Office Supplies,Envelopes,Padded Envelopes,1470.5,6,0.1,-102.83
ORD-01345,2024-07-31,CUST-1298,William Barrett,Corporate,West,Furniture,Bookcases,Modern Bookcase,13329.13,1,0.1,2837.7
ORD-01791,2024-07-31,CUST-1203,Elizabeth Perkins,Home Office,Central,Furniture,Bookcases,Modern Bookcase,9704.42,8,0.3,-835.72
ORD-01839,2024-07-31,CUST-1262,Desiree Tyler,Consumer,Central,Technology,Accessories,Mechanical Keyboard,161589.82,6,0.3,-9635.71
ORD-00580,2024-08-01,CUST-1231,Jessica Stephens,Corporate,West,Furniture,Bookcases,5-Shelf Bookcase,101352.84,10,0.2,4311.09
ORD-00747,2024-08-01,CUST-1133,Mary Marshall,Home Office,West,Technology,Copiers,Desktop Copier,58898.12,2,0.1,2036.8
ORD-00925,2024-08-01,CUST-1216,Anthony Everett,Corporate,Central,Technology,Copiers,Office Copier Machine,185702.22,9,0.3,-57711.27
ORD-00935,2024-08-02,CUST-1236,Kathryn Snyder,Consumer,South,Office Supplies,Supplies,Scissors,720.27,3,0.15,72.24
ORD-01394,2024-08-02,CUST-1185,Lindsay Martinez,Home Office,East,Office Supplies,Labels,Label Roll,1588.96,8,0,312.2
ORD-01695,2024-08-02,CUST-1072,Whitney Peters,Corporate,East,Technology,Accessories,USB-C Hub,619682.18,12,0,124255.89
ORD-00051,2024-08-03,CUST-1061,Victoria Garcia,Corporate,South,Technology,Machines,Label Maker,411744.23,7,0,67969.01
ORD-00176,2024-08-03,CUST-1108,Sierra Johnson,Consumer,West,Technology,Phones,Smartphone Pro Max,419211.78,11,0,110911.25
ORD-00634,2024-08-03,CUST-1196,Allen Rosales,Consumer,East,Office Supplies,Envelopes,Mailing Envelopes Pack,9968.12,7,0,1476.61
ORD-01588,2024-08-03,CUST-1166,John Anderson,Home Office,South,Technology,Machines,Scanner,112931.54,5,0.05,22410.19
ORD-01661,2024-08-03,CUST-1083,Michael Evans,Corporate,South,Office Supplies,Envelopes,Mailing Envelopes Pack,4564.77,3,0.15,653.14
ORD-00884,2024-08-05,CUST-1108,Sierra Johnson,Consumer,East,Office Supplies,Storage,Storage Box,5841.2,9,0,555.53
ORD-01662,2024-08-05,CUST-1240,Yvonne Chambers,Home Office,South,Furniture,Bookcases,5-Shelf Bookcase,15802.49,8,0.3,-2821.24
ORD-01463,2024-08-06,CUST-1100,Stephen Mckee,Corporate,North,Technology,Phones,Cordless Phone,166521.17,4,0.05,37877.71
ORD-01170,2024-08-07,CUST-1293,Jeremy Reed,Home Office,South,Technology,Accessories,Webcam HD,196138.33,5,0.05,38551.28
ORD-01417,2024-08-07,CUST-1282,Tammie Bright,Home Office,North,Technology,Machines,Laser Printer,199220.98,4,0.2,-19753.56
ORD-01307,2024-08-11,CUST-1266,Joshua Reed,Corporate,Central,Office Supplies,Supplies,Glue Stick,15573.87,11,0.15,1893.78
ORD-01599,2024-08-11,CUST-1015,Dylan Miller,Home Office,Central,Office Supplies,Supplies,Scissors,22415.25,12,0.2,-539.88
ORD-00609,2024-08-15,CUST-1170,Daniel Murphy,Corporate,Central,Office Supplies,Labels,Sticker Sheet,12282.82,7,0,2441.57
ORD-01305,2024-08-17,CUST-1270,Patrick Thornton,Consumer,West,Office Supplies,Paper,A4 Paper Ream,2350.28,8,0.05,147.59
ORD-01407,2024-08-17,CUST-1152,Pamela Boyd,Corporate,South,Office Supplies,Labels,Sticker Sheet,2495.37,5,0,439.69
ORD-01971,2024-08-18,CUST-1234,Laura Roberts,Consumer,North,Furniture,Bookcases,5-Shelf Bookcase,14159.64,6,0.2,-2074.68
ORD-00508,2024-08-20,CUST-1244,Brandon Bailey MD,Consumer,Central,Furniture,Chairs,Folding Chair,38365.11,5,0.15,6225.72
ORD-01119,2024-08-20,CUST-1262,Desiree Tyler,Consumer,West,Technology,Accessories,Webcam HD,177201.78,6,0,22234.9
ORD-01594,2024-08-20,CUST-1227,Kirk Carter,Corporate,East,Office Supplies,Art,Whiteboard,3841.18,4,0,1147.82
ORD-00465,2024-08-21,CUST-1259,Denise Davenport,Corporate,North,Technology,Copiers,Office Copier Machine,327729.0,12,0,84537.02
ORD-00616,2024-08-21,CUST-1034,Nathan Maldonado,Home Office,South,Office Supplies,Envelopes,Padded Envelopes,11445.79,8,0.3,-386.21
ORD-00977,2024-08-21,CUST-1018,Derek Zuniga,Consumer,South,Technology,Phones,Smartphone Pro Max,104334.92,10,0.15,24032.3
ORD-01433,2024-08-21,CUST-1086,Daniel Baker,Corporate,North,Technology,Phones,Smartphone X200,173288.33,6,0.05,-659.16
ORD-01774,2024-08-21,CUST-1004,Daniel Wagner,Home Office,West,Technology,Machines,Label Maker,347649.45,12,0,107445.57
ORD-00992,2024-08-22,CUST-1119,Victor Baker,Home Office,West,Technology,Phones,Smartphone Pro Max,176237.64,3,0.15,16768.56
ORD-01936,2024-08-22,CUST-1215,Julie Alexander,Consumer,North,Furniture,Chairs,Mesh Task Chair,15793.54,9,0,2717.02
ORD-00876,2024-08-23,CUST-1193,Debra Christian,Home Office,East,Technology,Phones,Smartphone Lite,204091.76,7,0.05,18381.48
ORD-01297,2024-08-23,CUST-1207,Bryan Herrera,Corporate,Central,Office Supplies,Paper,Printer Paper Bulk,5705.39,8,0.3,-1299.65
ORD-00308,2024-08-24,CUST-1077,Angela Lopez,Corporate,East,Technology,Accessories,USB-C Hub,92314.79,3,0,22968.25
ORD-00486,2024-08-25,CUST-1064,Donald Wright,Corporate,East,Technology,Accessories,Webcam HD,23976.27,12,0.3,4274.55
ORD-01659,2024-08-25,CUST-1127,Michelle Evans,Consumer,Central,Technology,Machines,Laser Printer,14576.08,3,0.3,-447.33
ORD-01739,2024-08-25,CUST-1208,Cathy Robinson,Consumer,West,Furniture,Chairs,Executive Office Chair,21917.69,9,0.3,-6798.37
ORD-00106,2024-08-27,CUST-1130,Megan Orr,Home Office,North,Office Supplies,Art,Sketch Pad,7910.09,6,0.1,4.28
ORD-00879,2024-08-27,CUST-1268,Colin Terry,Corporate,Central,Furniture,Chairs,Folding Chair,32359.75,5,0,4738.53
ORD-00824,2024-08-28,CUST-1257,Susan Murray MD,Corporate,East,Technology,Accessories,Wireless Mouse,182034.07,8,0,16047.71
ORD-00955,2024-08-28,CUST-1214,Katherine Salas,Home Office,East,Furniture,Bookcases,Corner Bookcase,29382.36,5,0.15,1355.05
ORD-00437,2024-08-29,CUST-1135,Rebecca Jackson,Home Office,South,Office Supplies,Envelopes,Mailing Envelopes Pack,6817.08,5,0,539.98
ORD-01014,2024-08-29,CUST-1071,Jordan Henderson,Consumer,East,Furniture,Chairs,Recliner Chair,18434.75,6,0,1942.47
ORD-01258,2024-08-29,CUST-1197,Daniel Salinas,Consumer,North,Furniture,Chairs,Recliner Chair,6260.54,1,0,2135.4
ORD-01974,2024-08-30,CUST-1056,Michael Lewis,Home Office,West,Technology,Copiers,Office Copier Machine,192352.72,7,0.2,11598.64
ORD-00663,2024-08-31,CUST-1264,Diane Evans,Home Office,West,Office Supplies,Art,Marker Set,582.21,11,0.15,53.33
ORD-01567,2024-08-31,CUST-1101,Sandra Aguilar,Home Office,North,Technology,Copiers,Desktop Copier,114081.71,6,0.1,4495.38
ORD-00164,2024-09-01,CUST-1029,Zachary Hicks,Home Office,North,Office Supplies,Storage,Storage Box,5407.33,8,0,1721.9
ORD-00582,2024-09-01,CUST-1258,Kathleen Moran,Home Office,North,Furniture,Tables,Conference Table,59539.89,5,0.3,-13972.15
ORD-00341,2024-09-02,CUST-1050,Eric Carney,Corporate,West,Office Supplies,Labels,Sticker Sheet,9742.99,6,0.15,-362.78
ORD-00989,2024-09-02,CUST-1240,Yvonne Chambers,Home Office,East,Furniture,Bookcases,5-Shelf Bookcase,8288.55,2,0,561.69
ORD-01476,2024-09-02,CUST-1024,Tommy Walter,Consumer,East,Technology,Machines,Laser Printer,119050.16,3,0.2,22580.55
ORD-00390,2024-09-03,CUST-1069,James Brown,Consumer,Central,Office Supplies,Supplies,Tape Dispenser,10923.69,11,0,1082.93
ORD-00795,2024-09-03,CUST-1157,Joshua Perry,Corporate,South,Furniture,Bookcases,Modern Bookcase,5832.72,2,0,1457.07
ORD-01435,2024-09-03,CUST-1084,Paul Jones,Consumer,North,Furniture,Tables,Study Table,47709.1,10,0.05,873.33
ORD-01343,2024-09-04,CUST-1026,Judy Baker,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,26517.03,12,0.2,-2696.31
ORD-01396,2024-09-04,CUST-1172,Darlene Miller,Corporate,Central,Office Supplies,Paper,Sticky Notes Pack,1828.56,1,0.1,328.51
ORD-01357,2024-09-05,CUST-1185,Lindsay Martinez,Home Office,South,Office Supplies,Envelopes,Mailing Envelopes Pack,5139.09,6,0,607.03
ORD-01103,2024-09-06,CUST-1022,Patty Perez,Home Office,West,Furniture,Furnishings,Wall Clock,5700.51,6,0.2,124.94
ORD-01369,2024-09-07,CUST-1176,Alex Hernandez,Corporate,South,Technology,Machines,Scanner,300422.03,9,0,48232.38
ORD-00306,2024-09-09,CUST-1237,Andrew Reynolds,Consumer,West,Technology,Machines,Scanner,349554.88,9,0.1,85156.44
ORD-00543,2024-09-09,CUST-1233,Christopher Parker,Corporate,East,Office Supplies,Binders,Clip Binder,663.33,1,0,75.23
ORD-00680,2024-09-09,CUST-1141,Cheyenne Horton,Corporate,North,Office Supplies,Storage,File Organizer,4886.08,8,0,390.07
ORD-01114,2024-09-10,CUST-1110,Sharon Cochran,Corporate,South,Office Supplies,Supplies,Glue Stick,8920.04,8,0,837.0
ORD-01367,2024-09-12,CUST-1254,Barbara Dudley,Consumer,Central,Furniture,Tables,Conference Table,26636.02,3,0,8771.12
ORD-00408,2024-09-13,CUST-1080,Lisa Barnes,Corporate,West,Office Supplies,Labels,Sticker Sheet,7362.07,7,0.15,1021.45
ORD-00161,2024-09-16,CUST-1250,Kimberly Gutierrez,Consumer,North,Furniture,Furnishings,Desk Lamp,8176.56,1,0,1640.75
ORD-01797,2024-09-16,CUST-1170,Daniel Murphy,Corporate,East,Furniture,Bookcases,Corner Bookcase,65524.79,12,0.3,-11364.36
ORD-00323,2024-09-17,CUST-1130,Megan Orr,Home Office,East,Office Supplies,Labels,Sticker Sheet,3069.48,12,0.05,380.66
ORD-00053,2024-09-18,CUST-1177,Michael Elliott,Home Office,East,Office Supplies,Envelopes,Padded Envelopes,2957.01,6,0.2,-399.32
ORD-00050,2024-09-19,CUST-1063,Connor West,Home Office,North,Office Supplies,Art,Whiteboard,2483.46,3,0.05,687.99
ORD-00187,2024-09-19,CUST-1070,William Baker,Home Office,South,Technology,Copiers,Office Copier Machine,469650.5,11,0,35130.42
ORD-00635,2024-09-19,CUST-1237,Andrew Reynolds,Consumer,North,Furniture,Tables,Dining Table,21979.27,3,0,5101.31
ORD-01805,2024-09-19,CUST-1295,Ryan Gonzalez,Consumer,Central,Office Supplies,Fasteners,Push Pins Pack,2044.1,2,0,463.57
ORD-00026,2024-09-21,CUST-1015,Dylan Miller,Home Office,West,Technology,Copiers,Desktop Copier,470792.82,8,0.2,-2369.09
ORD-01332,2024-09-21,CUST-1240,Yvonne Chambers,Home Office,North,Technology,Phones,Smartphone X200,423098.48,12,0,125306.64
ORD-01359,2024-09-21,CUST-1004,Daniel Wagner,Home Office,North,Furniture,Bookcases,5-Shelf Bookcase,40950.58,5,0.1,7219.12
ORD-01474,2024-09-21,CUST-1162,Jennifer Adkins,Consumer,South,Office Supplies,Fasteners,Stapler,19571.06,11,0,2268.78
ORD-00835,2024-09-22,CUST-1144,Christopher Rubio,Consumer,North,Furniture,Tables,Study Table,56288.38,5,0,3420.1
ORD-01196,2024-09-22,CUST-1197,Daniel Salinas,Consumer,South,Office Supplies,Storage,Storage Box,6930.09,5,0.1,1434.2
ORD-01776,2024-09-22,CUST-1199,Adam Vaughan,Corporate,West,Furniture,Furnishings,Desk Lamp,20949.58,4,0,3330.79
ORD-00082,2024-09-23,CUST-1270,Patrick Thornton,Consumer,East,Furniture,Tables,Dining Table,12943.38,10,0,3614.42
ORD-00186,2024-09-23,CUST-1276,Matthew Moore,Corporate,South,Office Supplies,Storage,File Organizer,4564.91,5,0,1413.55
ORD-00959,2024-09-24,CUST-1128,Jason Powell,Home Office,East,Office Supplies,Envelopes,Mailing Envelopes Pack,2170.07,2,0.3,312.0
ORD-01421,2024-09-24,CUST-1292,Stephanie Byrd,Consumer,Central,Furniture,Chairs,Folding Chair,67128.61,10,0,4840.4
ORD-00310,2024-09-25,CUST-1119,Victor Baker,Home Office,North,Technology,Machines,All-in-One Printer,31217.75,1,0.2,-0.82
ORD-00788,2024-09-25,CUST-1054,Mark Perez,Home Office,East,Furniture,Bookcases,Corner Bookcase,84999.82,12,0,9828.99
ORD-01063,2024-09-28,CUST-1161,Paul Castaneda,Home Office,Central,Office Supplies,Art,Marker Set,8312.7,10,0.3,-2008.06
ORD-01282,2024-09-29,CUST-1266,Joshua Reed,Corporate,East,Technology,Machines,Laser Printer,294197.72,10,0.1,14076.2
ORD-01931,2024-09-29,CUST-1250,Kimberly Gutierrez,Consumer,North,Office Supplies,Binders,Ring Binder Set,1171.9,1,0.15,55.75
ORD-00032,2024-09-30,CUST-1055,Shannon Jones,Corporate,West,Technology,Copiers,Desktop Copier,220137.97,7,0.3,-45845.55
ORD-00361,2024-09-30,CUST-1098,Deborah Figueroa,Corporate,Central,Furniture,Bookcases,Corner Bookcase,87500.68,12,0,6183.06
ORD-00159,2024-10-01,CUST-1236,Kathryn Snyder,Consumer,South,Office Supplies,Labels,Label Roll,5506.38,3,0,1140.83
ORD-00481,2024-10-01,CUST-1163,Lindsey Walker,Home Office,Central,Office Supplies,Binders,View Binder,5200.37,6,0.2,25.58
ORD-01038,2024-10-01,CUST-1129,Cameron Fisher,Home Office,East,Office Supplies,Supplies,Glue Stick,1389.61,3,0.1,241.37
ORD-01213,2024-10-01,CUST-1106,Marc Moore,Corporate,South,Furniture,Chairs,Mesh Task Chair,69140.41,10,0,18759.34
ORD-00039,2024-10-02,CUST-1053,Crystal Robinson,Consumer,North,Office Supplies,Fasteners,Paper Clips Box,973.81,8,0.3,-83.14
ORD-00175,2024-10-02,CUST-1295,Ryan Gonzalez,Consumer,South,Technology,Copiers,Office Copier Machine,391610.86,7,0,99670.36
ORD-00501,2024-10-03,CUST-1054,Mark Perez,Home Office,West,Technology,Phones,Smartphone X200,125381.15,3,0,8703.1
ORD-01083,2024-10-03,CUST-1004,Daniel Wagner,Home Office,East,Office Supplies,Paper,Printer Paper Bulk,4838.52,6,0,1020.29
ORD-00040,2024-10-04,CUST-1038,Cassandra Gaines,Home Office,Central,Office Supplies,Binders,Ring Binder Set,565.97,3,0.05,12.63
ORD-00668,2024-10-04,CUST-1047,John Pierce,Corporate,East,Furniture,Chairs,Recliner Chair,95881.96,7,0.2,14173.66
ORD-01782,2024-10-06,CUST-1152,Pamela Boyd,Corporate,East,Technology,Machines,All-in-One Printer,44905.85,1,0.1,5185.41
ORD-01950,2024-10-06,CUST-1291,David Smith,Consumer,West,Furniture,Bookcases,5-Shelf Bookcase,42515.53,9,0.05,2699.96
ORD-00399,2024-10-07,CUST-1122,Kenneth Scott,Home Office,South,Office Supplies,Supplies,Glue Stick,231.1,7,0.1,30.08
ORD-01068,2024-10-09,CUST-1111,Richard Rodriguez,Corporate,West,Technology,Phones,Cordless Phone,417322.45,11,0.2,5702.65
ORD-01344,2024-10-09,CUST-1283,Jessica Garcia,Home Office,South,Furniture,Furnishings,Wall Clock,148055.17,11,0.15,20543.13
ORD-00540,2024-10-10,CUST-1021,Margaret Hawkins DDS,Consumer,West,Technology,Copiers,Office Copier Machine,346159.27,8,0.15,-44015.05
ORD-00843,2024-10-10,CUST-1066,Amber Kidd,Consumer,South,Office Supplies,Storage,Storage Box,13161.1,10,0,3360.46
ORD-00996,2024-10-10,CUST-1114,Crystal Johnson,Consumer,Central,Technology,Machines,Laser Printer,438197.34,12,0.2,-25822.6
ORD-01320,2024-10-10,CUST-1143,Patricia Rodriguez,Consumer,North,Furniture,Chairs,Folding Chair,131549.26,12,0,22850.41
ORD-00811,2024-10-11,CUST-1070,William Baker,Home Office,South,Office Supplies,Storage,File Organizer,360.5,11,0.3,9.69
ORD-01802,2024-10-12,CUST-1139,David Alvarez,Consumer,North,Office Supplies,Envelopes,Padded Envelopes,5112.55,6,0.15,743.31
ORD-01996,2024-10-12,CUST-1195,John Bishop,Corporate,East,Furniture,Tables,Coffee Table,98602.99,12,0.1,-654.93
ORD-00269,2024-10-13,CUST-1107,Sharon Cherry,Consumer,West,Technology,Accessories,Wireless Mouse,54440.74,1,0.3,-4479.46
ORD-01329,2024-10-13,CUST-1016,Brian Ramirez,Corporate,South,Furniture,Chairs,Recliner Chair,59986.01,4,0.2,-9897.56
ORD-01123,2024-10-14,CUST-1192,Karen Graham,Consumer,South,Technology,Copiers,Office Copier Machine,206815.46,10,0,26009.26
ORD-01334,2024-10-14,CUST-1203,Elizabeth Perkins,Home Office,Central,Office Supplies,Supplies,Tape Dispenser,4755.31,4,0,1398.53
ORD-01031,2024-10-16,CUST-1103,Rebecca Valencia,Home Office,South,Office Supplies,Binders,Clip Binder,13356.22,8,0,1002.82
ORD-00564,2024-10-17,CUST-1051,Jessica Holmes,Home Office,South,Office Supplies,Labels,Sticker Sheet,5819.64,3,0,719.28
ORD-01017,2024-10-17,CUST-1094,Christina Walters,Home Office,Central,Furniture,Bookcases,5-Shelf Bookcase,151062.03,11,0.3,-22960.12
ORD-00802,2024-10-18,CUST-1076,Sarah Moore,Corporate,West,Office Supplies,Storage,Plastic Drawer Unit,3106.09,5,0.1,-31.33
ORD-00926,2024-10-18,CUST-1108,Sierra Johnson,Consumer,Central,Office Supplies,Storage,Plastic Drawer Unit,11952.76,7,0,2861.67
ORD-00102,2024-10-20,CUST-1275,Joyce Bowen,Corporate,North,Office Supplies,Art,Whiteboard,2155.73,3,0.2,-274.75
ORD-00624,2024-10-20,CUST-1182,Tina Sanders,Corporate,East,Furniture,Furnishings,Wall Clock,125543.88,11,0.1,11989.42
ORD-01382,2024-10-20,CUST-1016,Brian Ramirez,Corporate,West,Furniture,Tables,Study Table,117634.9,9,0.05,8149.59
ORD-00179,2024-10-21,CUST-1078,Megan Young,Corporate,East,Furniture,Furnishings,Desk Lamp,32658.22,5,0,5045.65
ORD-01246,2024-10-21,CUST-1159,Melissa Gates,Consumer,Central,Office Supplies,Art,Marker Set,6472.05,4,0.05,687.75
ORD-01670,2024-10-21,CUST-1238,David Davis,Corporate,West,Office Supplies,Labels,Sticker Sheet,5908.3,5,0,723.01
ORD-00395,2024-10-22,CUST-1058,Richard Aguirre,Corporate,South,Office Supplies,Storage,File Organizer,6428.01,7,0.05,1833.63
ORD-01232,2024-10-22,CUST-1209,Dr. William Warren,Home Office,Central,Office Supplies,Binders,Ring Binder Set,4875.48,3,0,733.16
ORD-01348,2024-10-24,CUST-1117,William Herrera,Corporate,Central,Furniture,Furnishings,Desk Lamp,31151.17,5,0.3,1873.36
ORD-01562,2024-10-25,CUST-1168,Alyssa Day,Consumer,West,Technology,Phones,Smartphone Pro Max,109998.69,2,0,17487.79
ORD-00336,2024-10-26,CUST-1178,Michael Wang,Consumer,West,Office Supplies,Storage,File Organizer,2769.27,2,0,698.5
ORD-01553,2024-10-26,CUST-1246,Donna Landry,Consumer,North,Office Supplies,Paper,Printer Paper Bulk,12889.75,8,0,1081.44
ORD-01366,2024-10-27,CUST-1129,Cameron Fisher,Home Office,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,49.73,1,0.3,-10.84
ORD-01409,2024-10-27,CUST-1100,Stephen Mckee,Corporate,Central,Technology,Accessories,USB-C Hub,235557.67,4,0.1,25434.97
ORD-00550,2024-10-28,CUST-1009,Gabrielle Davis,Home Office,North,Office Supplies,Supplies,Scissors,2532.53,3,0.1,55.14
ORD-00561,2024-10-28,CUST-1017,Holly Wood,Consumer,North,Technology,Copiers,Desktop Copier,338502.92,10,0.15,32177.97
ORD-00903,2024-10-28,CUST-1283,Jessica Garcia,Home Office,East,Furniture,Tables,Coffee Table,29125.92,4,0,5608.57
ORD-01801,2024-10-28,CUST-1156,Michelle Brown,Home Office,South,Office Supplies,Fasteners,Stapler,19036.19,12,0.1,3905.27
ORD-00125,2024-10-29,CUST-1231,Jessica Stephens,Corporate,Central,Technology,Phones,Smartphone Lite,95510.73,2,0.15,16392.59
ORD-00282,2024-10-29,CUST-1069,James Brown,Consumer,West,Furniture,Chairs,Folding Chair,75025.13,10,0,19322.37
